,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
0,1544,PxKSE8BD1bA_000099_000109,PxKSE8BD1bA,99.0,109.0,train,arrange,inside,A man is arranging flowers inside of a plastic vase.,arrange,indoor
1,33913,zFfjgoPXVrU_000004_000014,zFfjgoPXVrU,4.0,14.0,train,exit,quickly,"A young man descends into a cold pool of water, he exits quickly due to the cold.",exit,quickly
2,44440,1g5LrfyjaEc_000020_000030,1g5LrfyjaEc,20.0,30.0,train,tip,down,"A person folds up a piece of paper, picks up an unopened glass bottle and tips it upside down before holding the paper against the bottle cap.",tilt,downwards
3,83960,_EZnII98jzU_000131_000141,_EZnII98jzU,131.0,141.0,train,place,up,"A person places their hands palms up in a pink bowl labeled  sanitizing solution, turns them palms down, removes their hands from the solution, places them palms together and gives a bow.",put,upwards
4,57645,GNOpBXS2PnE_000000_000010,GNOpBXS2PnE,0.0,10.0,train,apply,carefully,A person carefully applies blue and violet pencil to their lips,spread,carefully
5,18906,-WmjG9gBUTI_000301_000311,-WmjG9gBUTI,301.0,311.0,train,dance,slowly,Five women are shown dancing slowly in a dimly lit room.,dance,slowly
6,4441,2MdSyWlyxXs_000382_000392,2MdSyWlyxXs,382.0,392.0,train,ride,outdoors,A man rides a motorized bicycle outdoors in the snow.,ride,outdoor
7,83232,sJ-xgDg5k08_000430_000440,sJ-xgDg5k08,430.0,440.0,train,tickle,gently,A baby smiles at an unseen man who talks to him and laughs and tickles him gently.,tickle,gently
8,12782,vP1lpAOnw4c_000081_000091,vP1lpAOnw4c,81.0,91.0,train,cut,properly,A man is demonstrating how to properly cut a chicken.,cut,properly
9,3888,zkyy5cC7SL4_000000_000010,zkyy5cC7SL4,0.0,10.0,train,bend,backwards,"A woman dressed in belly-dancing attire is seen dancing to music with a long stick that she drapes over herself and bends over backwards while she balances the stick, before returning upright.",bend,backwards
10,24600,_LpEKcYOebg_000006_000016,_LpEKcYOebg,6.0,16.0,train,fall,halfway,a person is using a rope to jump into the river but falls down halfway,fall,partially
11,24580,8EMK8AoG3h8_000012_000022,8EMK8AoG3h8,12.0,22.0,train,slip,off,A woman standing on the edge of a pool slide slips off hitting her head as she falls into the pool,move,off
12,17393,F6hrp7AGq38_000000_000010,F6hrp7AGq38,0.0,10.0,train,laugh,quietly,A girl in the backseat of a car makes funny faces for the camera while someone off-screen laughs quietly.,laugh,quietly
13,67733,O-d38Fi5MFg_000147_000157,O-d38Fi5MFg,147.0,157.0,train,play,loudly,Tandem skydivers float through the air with hard rock music playing loudly in background.,play,loudly
14,33805,TCUVf1FeR_g_000005_000015,TCUVf1FeR_g,5.0,15.0,train,jump,out,A group of kids out some icy cold water jumping and take off running,jump,out
15,740,wTdO7pISUgs_000049_000059,wTdO7pISUgs,49.0,59.0,train,lean,forward,A man stands behind a podium and talks into a microphone while reading from a paper and looking up intermittently and another man leans forward and talks into another microphone.,tilt,forwards
16,59046,hH0KOsHPsLM_000001_000011,hH0KOsHPsLM,1.0,11.0,train,ride,on,A little girl is learning to ride her bike with the training wheels on.,ride,on
17,52395,YPxTLac91uA_000001_000011,YPxTLac91uA,1.0,11.0,train,shoot,continously,A man continously shoots a lifted firearm in the backyard and looks at fallen metal container.,shoot,continuously
18,18529,aoS_An3ltEI_000010_000020,aoS_An3ltEI,10.0,20.0,train,cut,thoroughly,A person is in a room thoroughly cutting through a skinless pineapple,cut,completely
19,37154,bqw5GN5NvqE_000180_000190,bqw5GN5NvqE,180.0,190.0,train,fall,in,a person riding over the water holding to a balloon fall in.,fall,in
20,23420,w3D9NJNXKLE_000013_000023,w3D9NJNXKLE,13.0,23.0,train,look,occasionally,A man with a beard and glasses is sitting at a table eating crisps while occasionally looking at the camera.,look,periodically
21,56093,nTyjO4pDrto_000000_000010,nTyjO4pDrto,0.0,10.0,train,punch,aggressively,Music plays while a person aggressively punches a punching bag.,hit,firmly
22,18532,NkzkVdzfRd4_000462_000472,NkzkVdzfRd4,462.0,472.0,train,chop,haphazardly,A person haphazardly chops up pineapple without much rhyme or reason.,cut,carelessly
23,73547,E6RXAWX9FNU_000000_000010,E6RXAWX9FNU,0.0,10.0,train,jerk,sideways,"Man on a swing holds chains, separates feet and jerks slightly sideways.",move,horizontally
24,41351,U9ulxegfHko_000025_000035,U9ulxegfHko,25.0,35.0,train,spread,evenly,A little boy assist in making pizza by using a big scooper to evenly spread the sauce on the dough.,spread,evenly
25,26743,5dFAjoXajs4_000004_000014,5dFAjoXajs4,4.0,14.0,train,move,suddenly,A boy is holding a pan in their hand they suddenly move the pan in a way that makes them flip the food.,move,instantly
26,54962,grCvWqS0_5I_000009_000019,grCvWqS0_5I,9.0,19.0,train,rotate,vertically,A man polishes a shiny metal bar using a vertically rotating wheel under a counter.,turn,vertically
27,7831,_mXhPmXT9IM_000277_000287,_mXhPmXT9IM,277.0,287.0,train,place,randomly,A child is playing with some lego pieces that are randomly placed and is explaining something.,put,unevenly
28,85139,Lzyw6d2M3V8_001759_001769,Lzyw6d2M3V8,1759.0,1769.0,train,tear,accidentally,A boy tears a wax strip off a friend's leg and accidentally tears some flesh.,separate,accidently
29,27202,QPRkGPsclhs_000035_000045,QPRkGPsclhs,35.0,45.0,train,fold,neatly,A young white man is demonstrating how to fold a shirt neatly.,fold,neatly
30,26789,aDRdrEMNp2c_000002_000012,aDRdrEMNp2c,2.0,12.0,train,flip,unsuccessfully,"Man holds skillet in front of stove, tries to flip pancake unsuccessfully, and then flips pancake showing browned side up.",turn,improperly
31,39137,f4Pk8kyexso_000003_000013,f4Pk8kyexso,3.0,13.0,train,put,steadily,A man steadily puts a small screwdriver into a lock that he is holding.,put,gradually
32,69826,A61J-H5wntE_000099_000109,A61J-H5wntE,99.0,109.0,train,land,intentionally,"A snowboarder in a Santa Claus suit snowboarding down a slope, and he intentionally lands bottom down.",land,purposefully
33,23719,1X40xidx7ak_000015_000025,1X40xidx7ak,15.0,25.0,train,eat,messily,A young girl messily eats ice cream while observing a noisy activity.,eat,messily
34,41316,lBTrM49a4Bs_000008_000018,lBTrM49a4Bs,8.0,18.0,train,pat,quickly,Two men quickly pat pizza dough down into a pan and pinch the edges.,touch,quickly
35,1005,8hXxJW8433w_000064_000074,8hXxJW8433w,64.0,74.0,train,massage,thoroughly,The lady is massaging her face thoroughly prior to putting on make up.,knead,completely
36,28255,Bbg515rTOls_000026_000036,Bbg515rTOls,26.0,36.0,train,put,inside,Someone puts a box inside of a green box and closes the lid.,put,indoor
37,15491,0xw_ssuEtZw_000110_000120,0xw_ssuEtZw,110.0,120.0,train,cook,outside,A man is cooking an egg outside on a rock.,cook,outdoor
38,35052,2FHj17K-OUQ_000195_000205,2FHj17K-OUQ,195.0,205.0,train,flip,accidentally,Someone drives a jet ski all around the lake and then accidentally flips over.,turn,accidently
39,67051,Re7HnlVTrqA_000175_000185,Re7HnlVTrqA,175.0,185.0,train,ski,outside,A skier in blue winter gear adjusts ski poles and prepares to ski outside in a wooded are covered in snow.,ski,outdoor
40,28256,Bbg515rTOls_000026_000036,Bbg515rTOls,26.0,36.0,train,place,carefully,Someone carefully places Tupperware into a bear proof container.,put,carefully
41,71284,wi0Ms8_qdiI_000006_000016,wi0Ms8_qdiI,6.0,16.0,train,hold,briefly,"A young girl stands facing right and speaks, then turns left and does a handstand against a wall, which she holds briefly then stands and faces right again",hold,partially
42,43418,XsROLIaXrUI_000001_000011,XsROLIaXrUI,1.0,11.0,train,turn,slightly,A man sitting on a motorcycle takes hold of the grips and turns the bars slightly,turn,partially
43,5050,J0NlPYFEYVc_000002_000012,J0NlPYFEYVc,2.0,12.0,train,lie,outside,"A person lies across the seat of an office chair outside, and uses a leaf blower to spin around.",put,outdoor
44,20127,kxQgqt0AWo8_000062_000072,kxQgqt0AWo8,62.0,72.0,train,throw,outdoors,Men throw Frisbees as hard as they can outdoors in park-like settings.,throw,outdoor
45,27068,29aSgwRL_7Q_000005_000015,29aSgwRL_7Q,5.0,15.0,train,run,fast,A little boy runs fast through a field trying to get his kite up into the wind.,run,quickly
46,69227,b1UxszPkYGw_000028_000038,b1UxszPkYGw,28.0,38.0,train,squat,slowly,A man slowly squats while holding a large dumbell in a gym,squat,slowly
47,35532,-Altf8KptXw_000005_000015,-Altf8KptXw,5.0,15.0,train,stand,outside,A man stands outside of a building juggling torches of fire in his hands,stand,outdoor
48,14785,pnEzJ2wsiTk_000194_000204,pnEzJ2wsiTk,194.0,204.0,train,descend,slowly,A man slowly descends the rungs of a tall ladder,lower,slowly
49,48116,LNzK-tHcxxU_000011_000021,LNzK-tHcxxU,11.0,21.0,train,lean,forward,"A woman leans forward holding a tube in a plastic bag and talks, and a man stands and talks.",tilt,forwards
50,15124,aCgHgusKKug_000005_000015,aCgHgusKKug,5.0,15.0,train,comb,rapidly,A man rapidly combs his beard and and smiles.,brush,quickly
51,33935,GQq_M4brnAI_000114_000124,GQq_M4brnAI,114.0,124.0,train,swim,furiously,A guy is in the water furiously swimming towards a boat.,swim,firmly
52,84943,-h3LsUJLK4Y_000003_000013,-h3LsUJLK4Y,3.0,13.0,train,pull,quickly,A woman is applying a waxing strip to a man's chest and then pulling it off quickly,pull,quickly
53,14433,qFjWSvTqMPo_000001_000011,qFjWSvTqMPo,1.0,11.0,train,clean,outside,A dog follows a man that is cleaning the windows outside.,wash,outdoor
54,9366,rKn_nq96VDs_000042_000052,rKn_nq96VDs,42.0,52.0,train,dance,inside,A group of men stand in a circle while a few take turns dancing to music inside of it.,dance,indoor
55,70564,xVPKJT1YQmA_000215_000225,xVPKJT1YQmA,215.0,225.0,train,swinge,skillfully,A man on the beach with yo-yo's skillfully swinging them around,swing,properly
56,8328,JY5HD27FYPA_000048_000058,JY5HD27FYPA,48.0,58.0,train,move,slowly,Two bulldozers move forward slowly and an excavator is also present in the background.,move,slowly
57,2883,YkcvmcmUHbg_000280_000290,YkcvmcmUHbg,280.0,290.0,train,prepare,outside,A group of people are grilling and preparing food outside.,make,outdoor
58,8089,bQizj6tKwb8_000032_000042,bQizj6tKwb8,32.0,42.0,train,make,slowly,A structure is shown as it is slowly making progress in being constructed.,make,slowly
59,42347,UoizCkEnZS4_000011_000021,UoizCkEnZS4,11.0,21.0,train,massage,slowly,A person shows how to massage their feet slowly with both hands.,knead,slowly
60,31688,njn6f_MEKM4_000002_000012,njn6f_MEKM4,2.0,12.0,train,slide,quickly,A man on ice skates slides across the rink quickly and stops himself.,move,quickly
61,66218,Rwp8ZwomEOw_000080_000090,Rwp8ZwomEOw,80.0,90.0,train,talk,slightly,A man talks slightly off camera while a man translates what he is saying into sign language.,talk,partially
62,84585,WIV00PoMxPk_000115_000125,WIV00PoMxPk,115.0,125.0,train,stand,outside,A young girl standing outside sprays a water hose then waves.,stand,outdoor
63,12888,xbs4v_3UMJ4_000027_000037,xbs4v_3UMJ4,27.0,37.0,train,slice,properly,A woman is demonstrating how to properly slice into a green pepper.,cut,properly
64,8439,x742RioMb6U_000000_000010,x742RioMb6U,0.0,10.0,train,ride,backwards,A person is riding a plow truck backwards on a muddy surface.,ride,backwards
65,26257,uxSmYnSfFZI_000013_000023,uxSmYnSfFZI,13.0,23.0,train,walk,backwards,A child is walking their bike backwards down a sidewalk outside.,walk,backwards
66,11197,fEIv2ECvymg_000002_000012,fEIv2ECvymg,2.0,12.0,train,stand,outside,A little boy standing outside on the grass tries to throw the frisbee and a man picks it up off the ground after the little boy throws it.,stand,outdoor
67,27875,DcmkGBP0u58_000000_000010,DcmkGBP0u58,0.0,10.0,train,raise,down,A man is using weights in both hands and raising them to his shoulders and back down again.,raise,downwards
68,29227,Ii0CkNEbygQ_000115_000125,Ii0CkNEbygQ,115.0,125.0,train,hit,properly,A man helps a woman demonstrate how to properly hit a golf ball.,hit,properly
69,49819,9jSyX7E8tWo_000048_000058,9jSyX7E8tWo,48.0,58.0,train,sit,outside,A man is throwing darts at a dart board and then two men are sitting at a table outside.,sit,outdoor
70,32231,reAihpHFtmw_000000_000010,reAihpHFtmw,0.0,10.0,train,run,up,A little kid runs up to a mat and then does hopscotch across it.,run,upwards
71,73329,j7yos3s5LNI_000056_000066,j7yos3s5LNI,56.0,66.0,train,dance,inside,A man and a woman are dancing inside of a club to an old rock n roll song.,dance,indoor
72,74754,kf6V37OTujI_000023_000033,kf6V37OTujI,23.0,33.0,train,play,skillfully,A man skillfully plays a complex song on the electric guitar.,play,properly
73,5573,XKU81a25uX8_000007_000017,XKU81a25uX8,7.0,17.0,train,move,quickly,a couple of little kids stand around in some water that is moving quickly,move,quickly
74,68977,BanHtNeML9k_000060_000070,BanHtNeML9k,60.0,70.0,train,puff,outside,A man is puffing on a tobacco pipe outside by a wall.,breathe,outdoor
75,84243,SZXTMoP_hLo_000020_000030,SZXTMoP_hLo,20.0,30.0,train,move,fast,A person water skis behind a fast moving boat on a calm lake.,move,quickly
76,67076,9f0woSixZKM_000045_000055,9f0woSixZKM,45.0,55.0,train,ski,down,A man waits at the bottom of a hill for another man to ski down.,ski,downwards
77,49797,SfecA5a6dFM_000020_000030,SfecA5a6dFM,20.0,30.0,train,stick,in,A man stands next to a dart board on the wall and then sticks a dart in.,stick,in
78,8503,KxpwpAjgMso_000099_000109,KxpwpAjgMso,99.0,109.0,train,jump,backwards,A person jumps backwards off a bridge and is held up by a bungee cord.,jump,backwards
79,7250,eEBg64q-5Gs_000000_000010,eEBg64q-5Gs,0.0,10.0,train,hold,on,A young man holds a lighter with the flame on and blows at the flame.,hold,on
80,82639,5PBYfnN7VeE_000003_000013,5PBYfnN7VeE,3.0,13.0,train,step,in,A boy steps into a shallow pool of water and gets out while a girl steps in.,step,in
81,53627,v1kq5x3MBNw_000016_000026,v1kq5x3MBNw,16.0,26.0,train,play,quickly,two men in black dresses are playing squash game very quickly,play,quickly
82,74626,SIrNjNy34j8_000138_000148,SIrNjNy34j8,138.0,148.0,train,dance,outside,Two men are tap dancing to rap music outside while a crowd looks on a cheers.,dance,outdoor
83,82759,ZJBPGMkQhLE_000155_000165,ZJBPGMkQhLE,155.0,165.0,train,wade,slowly,A man slowly wades through thigh deep water surrounded by mangroves.,walk,slowly
84,16678,urTguJ50QBo_000005_000015,urTguJ50QBo,5.0,15.0,train,crack,hard,A bot is facing the camera and cracking his knuckles so hard he shouts in pain.,separate,firmly
85,42333,tMV520yvBnw_000043_000053,tMV520yvBnw,43.0,53.0,train,massage,gently,A woman with painted toenails is gently massaging her feet.,knead,gently
86,38462,UfYMJBu4HI0_000047_000057,UfYMJBu4HI0,47.0,57.0,train,lay,properly,"A man showing how to properly lay flooring, including what outcomes will be if done incorrectly.",put,properly
87,38698,nJ3R-KEmQM0_000000_000010,nJ3R-KEmQM0,0.0,10.0,train,play,back,"As music plays, a woman waves and talks before another woman licks her ear, and the scene plays back in slow motion.",play,backwards
88,27959,ObO_Gnw1nOQ_000005_000015,ObO_Gnw1nOQ,5.0,15.0,train,bring,slowly,A man exercises by lifting a weight and slowly bring it back down.,carry,slowly
89,34824,7-tFeQHdeqU_000020_000030,7-tFeQHdeqU,20.0,30.0,train,fall,nearly,A man is riding his bike down the street and nearly falls off his bike from coming in contact with a pedestrian.,fall,partially
90,10967,deno_QpJwCk_000001_000011,deno_QpJwCk,1.0,11.0,train,throw,back,"At a baseball game, a batter misses the swing and the catcher catches the ball and throws it back to the pitcher, someone cheers in the background.",throw,backwards
91,776,FGmy3FcKP0M_000010_000020,FGmy3FcKP0M,10.0,20.0,train,clap,hard,A group of people are clapping hard and standing by a barrier.,clap,firmly
92,74815,xq67_EO-WkM_000192_000202,xq67_EO-WkM,192.0,202.0,train,play,inside,A woman is playing a mini guitar inside of her home.,play,indoor
93,71634,HlzYNZX-Q8Q_000012_000022,HlzYNZX-Q8Q,12.0,22.0,train,stare,forward,"Baby stares forward, pokes tongue out of mouth, closes mouth and pumps arms.",look,forwards
94,77768,mDjFi8yzzzU_000100_000110,mDjFi8yzzzU,100.0,110.0,train,flip,inside,A person flips a coin inside of a glass bowl and checks the results.,turn,indoor
95,30906,culNKOLKAic_000023_000033,culNKOLKAic,23.0,33.0,train,look,down,"Boy looks down at board held between two crates, hits head against board, holds head and squats down.",look,downwards
96,69139,ElKBF7RrG1A_000004_000014,ElKBF7RrG1A,4.0,14.0,train,cough,violently,A man takes a puff from a cigarette and starts to cough violently.,breathe,gently
97,16599,2krA4HCuRGs_000302_000312,2krA4HCuRGs,302.0,312.0,train,push,down,"A person is laying face down on a table, a man stands to their side and pushes both hands,one over the other, down on the firsts back.",press,downwards
98,78792,9Tc9kY-lLYk_000002_000012,9Tc9kY-lLYk,2.0,12.0,train,hop,continuously,A man jumps over three hurdles then hops continuously till he jumps and lands on a mat.,jump,continuously
99,25533,3KtJHCvxJ7k_000012_000022,3KtJHCvxJ7k,12.0,22.0,train,stand,outside,A woman is standing outside with a couple of birds in her hands,stand,outdoor
100,83830,Ym_MzqdQWuQ_000081_000091,Ym_MzqdQWuQ,81.0,91.0,train,comb,gently,A mom washes the hair of her baby; gently combing it.,brush,gently
101,39821,2dNHEPKBKnY_000033_000043,2dNHEPKBKnY,33.0,43.0,train,slide,quickly,Moeller from Germany slides quickly down the ice at a competition.,move,quickly
102,29822,9VT3lIeyPxc_000095_000105,9VT3lIeyPxc,95.0,105.0,train,stand,quietly,A girl brushes a horse while he stands quietly in his stall.,stand,quietly
103,30984,uozo0l3Wtqg_000004_000014,uozo0l3Wtqg,4.0,14.0,train,stand,outside,Two men are standing outside of a store and look to be ready to fight each other.,stand,outdoor
104,83202,p5PF28_OP9Q_000029_000039,p5PF28_OP9Q,29.0,39.0,train,touch,continually,A person is continually touching a baby's nose.,touch,continuously
105,82707,9hly4VR8quc_000172_000182,9hly4VR8quc,172.0,182.0,train,play,outside,There are four children playing outside and two are playing in the mud.,play,outdoor
106,58775,iQD3dMJNea4_000257_000267,iQD3dMJNea4,257.0,267.0,train,tighten,inside,A man is explaining how to tighten a bicycle wheel inside of a repair shop.,twist,indoor
107,30298,DN3o42FkHag_000000_000010,DN3o42FkHag,0.0,10.0,train,stand,outside,A woman is standing outside and is trying to hand wash laundry.,stand,outdoor
108,74730,RazPuZXsKDY_000000_000010,RazPuZXsKDY,0.0,10.0,train,play,fast,A man is wearing glasses and playing the guitar fast in his room.,play,quickly
109,1287,-Qz25rXdMjE_000014_000024,-Qz25rXdMjE,14.0,24.0,train,shoot,outside,"a tall woman is shooting a bow and arrow, outside.",shoot,outdoor
110,77676,_aAv5R5CPT4_000004_000014,_aAv5R5CPT4,4.0,14.0,train,sled,quickly,A girl is sledding quickly down a hill in a red sled.,move,quickly
111,1236,O9cTHUPbLE8_000090_000100,O9cTHUPbLE8,90.0,100.0,train,nod,outdoors,A man nods his head outdoors and then we see a logo.,nod,outdoor
112,13170,OnU1Hr__jlY_000002_000012,OnU1Hr__jlY,2.0,12.0,train,sit,outside,"A person is sitting on a stool outside and wacking a stick in half with a knife, rotating the stick after several cuts.",sit,outdoor
113,65228,OlEA0RbRI68_000001_000011,OlEA0RbRI68,1.0,11.0,train,prepare,indoors,A woman preparing and practicing her shot put throw indoors.,make,indoor
114,21058,DFroso3YzFU_000002_000012,DFroso3YzFU,2.0,12.0,train,put,rapidly,A child is sitting on a floor and starts very rapidly putting pieces together in a puzzle.,put,quickly
